University_link,University_Name,Location,T.H.E.R (2018),Top.U.R(2018),U.S. News & World Report.R(2018)
https://www.bachelorsportal.com/universities/11471/michigan-state-university.html,Michigan State University,"East Lansing, United States",101,163,143
https://www.bachelorsportal.com/universities/12422/nagoya-university.html,Nagoya University,"Nagoya, Japan",101,109,267
https://www.bachelorsportal.com/universities/12907/national-tsing-hua-university.html,National Tsing Hua University,"Hsinchu, Taiwan",101,38,119
https://www.bachelorsportal.com/universities/71/politecnico-di-torino.html,Politecnico di Torino,"Turin, Italy",101,52,70
https://www.bachelorsportal.com/universities/605/santanna-school-of-advanced-studies-pisa.html,Sant'Anna School of Advanced Studies Pisa,"Pisa, Italy",101,-,-
https://www.bachelorsportal.com/universities/53/darmstadt-university-of-technology.html,Darmstadt University of Technology,"Darmstadt, Germany",101,88,208
https://www.bachelorsportal.com/universities/73/trinity-college-dublin.html,Trinity College Dublin,"Dublin, Ireland",101,155,457
https://www.bachelorsportal.com/universities/17231/ulsan-national-institute-of-science-and-technology.html,Ulsan National Institute of Science and Technology,"Ulsan, South Korea",101,-,332
https://www.bachelorsportal.com/universities/11456/university-of-adelaide.html,University of Adelaide,"Adelaide, Australia",101,127,64
https://www.bachelorsportal.com/universities/12117/university-of-alberta.html,University of Alberta,"Edmonton, Canada",101,144,80
https://www.bachelorsportal.com/universities/12116/university-of-california-irvine.html,"University of California, Irvine (UCI)","Irvine, United States",101,-,163
https://www.bachelorsportal.com/universities/11785/university-of-california-riverside.html,"University of California, Riverside","Riverside, United States",101,401,89
https://www.bachelorsportal.com/universities/11356/university-of-florida.html,University of Florida,"Gainesville, United States",101,172,72
https://www.bachelorsportal.com/universities/14234/university-of-massachusetts-boston.html,University of Massachusetts Boston,"South Boston, United States",101,-,-
https://www.bachelorsportal.com/universities/11463/university-of-notre-dame.html,University of Notre Dame,"South Bend, United States",101,279,302
https://www.bachelorsportal.com/universities/166/university-of-nottingham.html,University of Nottingham,"Nottingham, United Kingdom",101,121,79
https://www.bachelorsportal.com/universities/11979/university-of-technology-sydney.html,University of Technology Sydney,"Sydney, Australia",101,120,48
https://www.bachelorsportal.com/universities/16/university-of-twente.html,University of Twente (UT),"Enschede, Netherlands",101,229,192
https://www.bachelorsportal.com/universities/77/wageningen-university-and-research.html,Wageningen University and Research,"Wageningen, Netherlands",101,-,278
https://www.bachelorsportal.com/universities/12164/wuhan-university.html,Wuhan University,"Wuhan, China",101,166,116
https://www.bachelorsportal.com/universities/18/aalto-university.html,Aalto University,"Helsinki, Finland",99,155,116
https://www.bachelorsportal.com/universities/11246/psl-research-university.html,PSL Research University,"Paris, France",99,-,-
https://www.bachelorsportal.com/universities/11028/university-of-delaware.html,University of Delaware,"Newark, United States",99,374,290
https://www.bachelorsportal.com/universities/151/university-of-leeds.html,University of Leeds,"Leeds, United Kingdom",99,118,145
https://www.bachelorsportal.com/universities/1229/osaka-university.html,Osaka University,"Osaka-shi, Japan",98,57,240
https://www.bachelorsportal.com/universities/10/lund-university.html,Lund University,"Lund, Sweden",96,110,87
https://www.bachelorsportal.com/universities/11945/university-of-wollongong.html,University of Wollongong,"Wollongong, Australia",96,185,211
https://www.bachelorsportal.com/universities/46/friedrich-alexander-universitt-erlangen-nrnberg.html,Friedrich-Alexander-Universität Erlangen-Nürnberg (FAU),"Nuremberg, Germany",95,166,295
https://www.bachelorsportal.com/universities/12091/north-carolina-state-university.html,North Carolina State University,"Raleigh, United States",93,150,114
https://www.bachelorsportal.com/universities/50/tu-dresden.html,TU Dresden,"Dresden, Germany",93,96,302
https://www.bachelorsportal.com/universities/12392/tongji-university.html,Tongji University,"Shanghai, China",92,180,31
https://www.bachelorsportal.com/universities/11777/university-of-colorado-at-boulder.html,University of Colorado at Boulder,"Boulder, United States",91,185,160
https://www.bachelorsportal.com/universities/13070/indian-institute-of-science.html,Indian Institute of Science,"Bangalore, India",89,107,240
https://www.bachelorsportal.com/universities/601/politecnico-di-milano.html,Politecnico di Milano,"Milano, Italy",89,24,39
https://www.bachelorsportal.com/universities/259/university-of-freiburg.html,University of Freiburg,"Freiburg, Germany",88,272,439
https://www.bachelorsportal.com/universities/357/university-of-southampton.html,University of Southampton,"Southampton, United Kingdom",87,103,86
https://www.bachelorsportal.com/universities/14/norwegian-university-of-science-and-technology.html,Norwegian University of Science and Technology (NTNU),"Trondheim, Norway",86,145,84
https://www.bachelorsportal.com/universities/301/aalborg-university.html,Aalborg University,"Aalborg, Denmark",85,71,8
https://www.bachelorsportal.com/universities/232/university-of-sheffield.html,University of Sheffield,"Sheffield, United Kingdom",84,129,143
https://www.bachelorsportal.com/universities/11958/university-of-waterloo.html,University of Waterloo,"Waterloo, Canada",83,60,51
https://www.bachelorsportal.com/universities/10107/cole-polytechnique.html,École Polytechnique,"Palaiseau, France",82,74,248
https://www.bachelorsportal.com/universities/12419/national-taiwan-university.html,National Taiwan University,"Taipei, Taiwan",81,23,55
https://www.bachelorsportal.com/universities/12290/nanjing-university.html,Nanjing University,"Nanjing, China",80,102,114
https://www.bachelorsportal.com/universities/7/chalmers-university-of-technology.html,Chalmers University of Technology,"Göteborg, Sweden",79,98,72
https://www.bachelorsportal.com/universities/12001/virginia-tech.html,Virginia Tech,"Blacksburg, United States",78,104,65
https://www.bachelorsportal.com/universities/48/university-of-stuttgart.html,University of Stuttgart,"Stuttgart, Germany",77,79,164
https://www.bachelorsportal.com/universities/11737/university-of-sydney.html,University of Sydney,"Sydney, Australia",76,41,118
https://www.bachelorsportal.com/universities/147/university-of-bristol.html,University of Bristol,"Bristol, United Kingdom",75,115,198
https://www.bachelorsportal.com/universities/11754/university-of-minnesota.html,University of Minnesota,"Minneapolis, United States",74,141,-
https://www.bachelorsportal.com/universities/11393/university-of-queensland.html,University of Queensland,"South Brisbane, Australia",73,60,83
https://www.bachelorsportal.com/universities/11827/university-of-maryland.html,University of Maryland,"College Park, United States",72,177,59
https://www.bachelorsportal.com/universities/11742/mcgill-university.html,McGill University,"Montréal, Canada",71,63,94
https://www.bachelorsportal.com/universities/11800/university-of-california-davis.html,"University of California, Davis","Davis, United States",70,141,140
https://www.bachelorsportal.com/universities/12000/university-of-new-south-wales.html,University of New South Wales,"Kingsford, Australia",69,31,25
https://www.bachelorsportal.com/universities/11713/brown-university.html,Brown University,"Providence, United States",68,141,219
https://www.bachelorsportal.com/universities/16758/the-hong-kong-polytechnic-university.html,The Hong Kong Polytechnic University,"Hong Kong, Hong Kong (SAR)",67,51,17
https://www.bachelorsportal.com/universities/11711/australian-national-university.html,Australian National University,"Canberra, Australia",66,46,161
https://www.bachelorsportal.com/universities/13128/tokyo-institute-of-technology.html,Tokyo Institute of Technology,"Shinagawa-ku, Japan",65,18,105
https://www.bachelorsportal.com/universities/11542/university-of-southern-california.html,University of Southern California,"Los Angeles, United States",63,135,92
https://www.bachelorsportal.com/universities/11804/university-of-british-columbia.html,University of British Columbia,"Vancouver, Canada",62,53,82
https://www.bachelorsportal.com/universities/12396/tohoku-university.html,Tohoku University,"Sendai-shi, Japan",61,62,125
https://www.bachelorsportal.com/universities/12007/city-university-of-hong-kong.html,City University of Hong Kong,"Kowloon, Hong Kong (SAR)",60,76,16
https://www.bachelorsportal.com/universities/12409/the-chinese-university-of-hong-kong.html,The Chinese University of Hong Kong,"Shatin, Hong Kong (SAR)",59,50,92
https://www.bachelorsportal.com/universities/102/technical-university-of-denmark.html,Technical University of Denmark (DTU),"Copenhagen, Denmark",58,43,24
https://www.bachelorsportal.com/universities/1618/monash-university.html,Monash University,"Notting Hill, Australia",57,44,72
https://www.bachelorsportal.com/universities/11780/texas-am-university.html,Texas A&M University,"College Station, United States",56,101,47
https://www.bachelorsportal.com/universities/125/karlsruhe-institute-of-technology.html,Karlsruhe Institute of Technology (KIT),"Karlsruhe, Germany",55,38,87
https://www.bachelorsportal.com/universities/11761/pennsylvania-state-university.html,Pennsylvania State University,"State College, United States",54,87,68
https://www.bachelorsportal.com/universities/11757/the-ohio-state-university.html,The Ohio State University,"Upper Arlington, United States",52,159,77
https://www.bachelorsportal.com/universities/11767/pohang-university-of-science-and-technology.html,Pohang University of Science and Technology (Postech),"Enjitsu, South Korea",52,55,155
https://www.bachelorsportal.com/universities/1/eindhoven-university-of-technology.html,Eindhoven University of Technology (TU/e),"Eindhoven, Netherlands",51,88,61
https://www.bachelorsportal.com/universities/1310/zhejiang-university.html,Zhejiang University,"Hangzhou, China",50,42,7
https://www.bachelorsportal.com/universities/11771/rice-university.html,Rice University,"Houston, United States",49,166,153
https://www.bachelorsportal.com/universities/12058/fudan-university.html,Fudan University,"Shanghai, China",47,47,130
https://www.bachelorsportal.com/universities/13118/sungkyunkwan-university.html,Sungkyunkwan University,"Seoul, South Korea",47,63,203
https://www.bachelorsportal.com/universities/255/the-university-of-manchester.html,The University of Manchester,"Manchester, United Kingdom",46,56,91
https://www.bachelorsportal.com/universities/43/the-university-of-edinburgh.html,The University of Edinburgh,"Edinburgh, United Kingdom",45,65,135
